year,make,model,series,package,style,engine,code ,grg,drg,vsd,lrg
2018,LAND ROVER,RANGE ROVER,SUPERCHARGED LWB,,AWD 4D,,2018LAND ROVERRANGE ROVERSUPERCHARGED LWBAWD 4D,37,52,B,8
2018,LAND ROVER,RANGE ROVER,SV AUTOBIOGRAPHY DYNAMIC,,AWD 4D,,2018LAND ROVERRANGE ROVERSV AUTOBIOGRAPHY DYNAMICAWD 4D,51,66,B,8
2018,LAND ROVER,RANGE ROVER,SV AUTOBIOGRAPHY LWB,,AWD 4D,,2018LAND ROVERRANGE ROVERSV AUTOBIOGRAPHY LWBAWD 4D,57,72,B,8
2018,LAND ROVER,RANGE ROVER SPORT AUTOBIOGRAPHY DYNAMIC,,,AWD 4D,8CYL GAS,2018LAND ROVERRANGE ROVER SPORT AUTOBIOGRAPHY DYNAMICAWD 4D8CYL GAS,32,50,B,8
2018,LAND ROVER,RANGE ROVER SPORT DYNAMIC,,,AWD 4D,8CYL GAS,2018LAND ROVERRANGE ROVER SPORT DYNAMICAWD 4D8CYL GAS,31,47,B,8
2018,LAND ROVER,RANGE ROVER SPORT HSE,,,AWD 4D,,2018LAND ROVERRANGE ROVER SPORT HSEAWD 4D,28,42,B,8
2018,LAND ROVER,RANGE ROVER SPORT HSE,,,AWD 4D,DSL,2018LAND ROVERRANGE ROVER SPORT HSEAWD 4DDSL,28,42,B,8
2018,LAND ROVER,RANGE ROVER SPORT HSE DYNAMIC,,,AWD 4D,,2018LAND ROVERRANGE ROVER SPORT HSE DYNAMICAWD 4D,30,45,B,8
2018,LAND ROVER,RANGE ROVER SPORT SE,,,AWD 4D,DSL,2018LAND ROVERRANGE ROVER SPORT SEAWD 4DDSL,27,41,B,8
2018,LAND ROVER,RANGE ROVER SPORT SE,,,AWD 4D,,2018LAND ROVERRANGE ROVER SPORT SEAWD 4D,27,41,B,8
2018,LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,,,AWD 4D,8CYL GAS,2018LAND ROVERRANGE ROVER SPORT SUPERCHARGEDAWD 4D8CYL GAS,30,45,B,8
2018,LAND ROVER,RANGE ROVER SPORT SVR,,,AWD 4D,,2018LAND ROVERRANGE ROVER SPORT SVRAWD 4D,35,53,B,8
2018,LAND ROVER,RANGE ROVER SPORT SVR,,,AWD 4D,,2018LAND ROVERRANGE ROVER SPORT SVRAWD 4D,35,53,B,8
2018,LAND ROVER,RANGE ROVER VELAR,,,AWD 4D,,2018LAND ROVERRANGE ROVER VELARAWD 4D,25,29,D,7
2018,LAND ROVER,RANGE ROVER VELAR FIRST EDITION,,,AWD 4D,6CYL GAS,2018LAND ROVERRANGE ROVER VELAR FIRST EDITIONAWD 4D6CYL GAS,31,35,D,7
2018,LAND ROVER,RANGE ROVER VELAR R-DYNAMIC HSE,,,AWD 4D,6CYL GAS,2018LAND ROVERRANGE ROVER VELAR R-DYNAMIC HSEAWD 4D6CYL GAS,29,35,D,7
2018,LAND ROVER,RANGE ROVER VELAR R-DYNAMIC HSE,,,AWD 4D,,2018LAND ROVERRANGE ROVER VELAR R-DYNAMIC HSEAWD 4D,27,33,D,5
2018,LAND ROVER,RANGE ROVER VELAR R-DYNAMIC HSE,,,AWD 4D,DSL,2018LAND ROVERRANGE ROVER VELAR R-DYNAMIC HSEAWD 4DDSL,27,35,D,7
2018,LAND ROVER,RANGE ROVER VELAR R-DYNAMIC SE,,,AWD 4D,,2018LAND ROVERRANGE ROVER VELAR R-DYNAMIC SEAWD 4D,28,33,D,7
2018,LAND ROVER,RANGE ROVER VELAR R-DYNAMIC SE,,,AWD 4D,DSL,2018LAND ROVERRANGE ROVER VELAR R-DYNAMIC SEAWD 4DDSL,28,33,D,7
2018,LAND ROVER,RANGE ROVER VELAR R-DYNAMIC SE,,,AWD 4D,6CYL GAS,2018LAND ROVERRANGE ROVER VELAR R-DYNAMIC SEAWD 4D6CYL GAS,29,34,D,7
2018,LAND ROVER,RANGE ROVER VELAR S,,,AWD 4D,,2018LAND ROVERRANGE ROVER VELAR SAWD 4D,26,31,D,7
2018,LAND ROVER,RANGE ROVER VELAR S,,,AWD 4D,6CYL GAS,2018LAND ROVERRANGE ROVER VELAR SAWD 4D6CYL GAS,28,33,D,7
2018,LAND ROVER,RANGE ROVER VELAR S,,,AWD 4D,DSL,2018LAND ROVERRANGE ROVER VELAR SAWD 4DDSL,27,32,D,7
2018,LAND ROVER,RANGE ROVER VELAR SE,,,AWD 4D,,2018LAND ROVERRANGE ROVER VELAR SEAWD 4D,29,34,D,7
2018,LEXUS,ES 300H,,,4D SED,,2018LEXUSES 300H4D SED,25,29,D,5
2018,LEXUS,ES 350,,,4D SED,,2018LEXUSES 3504D SED,23,24,B,4
2018,LEXUS,GS F,,,4D SED,,2018LEXUSGS F4D SED,32,30,C,2
2018,LEXUS,GS 300,,,4D SED,,2018LEXUSGS 3004D SED,27,25,C,2
2018,LEXUS,GS 300,F-SPORT,,4D SED,,2018LEXUSGS 300F-SPORT4D SED,27,25,C,2
2018,LEXUS,GS 350,,,4D SED,,2018LEXUSGS 3504D SED,27,25,E,1
2018,LEXUS,GS 350,AWD,,4D SED,,2018LEXUSGS 350AWD4D SED,27,26,E,1
2018,LEXUS,GS 350,AWD F-SPORT,,4D SED,,2018LEXUSGS 350AWD F-SPORT4D SED,27,26,E,1
2018,LEXUS,GS 350,F-SPORT,,4D SED,,2018LEXUSGS 350F-SPORT4D SED,27,25,E,1
2018,LEXUS,GS 450 HYBRID,,,4D SED,HYBRID,2018LEXUSGS 450 HYBRID4D SEDHYBRID,27,27,C,2
2018,LEXUS,GS 450 HYBRID,F-SPORT,,4D SED,HYBRID,2018LEXUSGS 450 HYBRIDF-SPORT4D SEDHYBRID,27,27,C,2
2018,LEXUS,IS 300,,,4D SED,,2018LEXUSIS 3004D SED,25,25,D,5
2018,LEXUS,IS 300,AWD,,4D SED,,2018LEXUSIS 300AWD4D SED,26,26,D,5
2018,LEXUS,IS 350,,,4D SED,6CYL GAS,2018LEXUSIS 3504D SED6CYL GAS,25,28,D,4
2018,LEXUS,IS 350,,,4D SED,6CYL GAS,2018LEXUSIS 3504D SED6CYL GAS,25,28,D,4
2018,LEXUS,IS 350,AWD,,4D SED,6CYL GAS,2018LEXUSIS 350AWD4D SED6CYL GAS,25,28,D,4
2018,LEXUS,IS 350,AWD,,4D SED,6CYL GAS,2018LEXUSIS 350AWD4D SED6CYL GAS,25,28,D,4
2018,LEXUS,LC 500,,,2D CPE,,2018LEXUSLC 5002D CPE,34,34,B,9
2018,LEXUS,LC 500,,,2D CPE,,2018LEXUSLC 5002D CPE,42,37,D,5
2018,LEXUS,LC 500,,PERFORMANCE PKG,2D CPE,,2018LEXUSLC 500PERFORMANCE PKG2D CPE,35,35,B,9
2018,LEXUS,LC 500,,PERFORMANCE PKG,2D CPE,,2018LEXUSLC 500PERFORMANCE PKG2D CPE,43,38,D,5
2018,LEXUS,LC 500,,SPORT PKG,2D CPE,,2018LEXUSLC 500SPORT PKG2D CPE,42,37,D,5
2018,LEXUS,LC 500,,SPORT PKG,2D CPE,,2018LEXUSLC 500SPORT PKG2D CPE,34,34,B,9
2018,LEXUS,LC 500H,,,2D CPE,HEV,2018LEXUSLC 500H2D CPEHEV,43,38,E,4
2018,LEXUS,LC 500H,,,2D CPE,HEV,2018LEXUSLC 500H2D CPEHEV,43,38,E,4
2018,LEXUS,LS 500,,,AWD 4D,,2018LEXUSLS 500AWD 4D,34,33,C,2
2018,LEXUS,LS 500,,,AWD 4D,,2018LEXUSLS 500AWD 4D,34,33,C,2
2018,LEXUS,LS 500,,,4D SED,,2018LEXUSLS 5004D SED,35,33,C,2
2018,LEXUS,LS 500,,,4D SED,,2018LEXUSLS 5004D SED,35,33,C,2
2018,LEXUS,LS 500,F-SPORT,,AWD 4D,,2018LEXUSLS 500F-SPORTAWD 4D,34,33,C,2
2018,LEXUS,LS 500,F-SPORT,,AWD 4D,,2018LEXUSLS 500F-SPORTAWD 4D,34,33,C,2
2018,LEXUS,LS 500,F-SPORT,,4D SED,,2018LEXUSLS 500F-SPORT4D SED,35,33,C,2
2018,LEXUS,LS 500,F-SPORT,,4D SED,,2018LEXUSLS 500F-SPORT4D SED,35,33,C,2
2018,LEXUS,LS 500H,,,AWD 4D,,2018LEXUSLS 500HAWD 4D,32,31,D,2
2018,LEXUS,LS 500H,,,AWD 4D,,2018LEXUSLS 500HAWD 4D,32,31,D,2
2018,LEXUS,LS 500H,,,4D SED,,2018LEXUSLS 500H4D SED,32,31,D,2
2018,LEXUS,LS 500H,,,4D SED,,2018LEXUSLS 500H4D SED,32,31,D,2
2018,LEXUS,RC F,,,2D CPE,,2018LEXUSRC F2D CPE,30,26,B,4
2018,LEXUS,RC 300,,,AWD 2D,,2018LEXUSRC 300AWD 2D,29,24,D,5
2018,LEXUS,RC 300,,,2D CPE,,2018LEXUSRC 3002D CPE,29,24,D,5
2018,LEXUS,RC 350,,,2D CPE,,2018LEXUSRC 3502D CPE,29,24,C,5
2018,LEXUS,RC 350,AWD,,2D CPE,,2018LEXUSRC 350AWD2D CPE,31,25,C,5
2018,LEXUS,GX 460,,,4WD 4D,,2018LEXUSGX 4604WD 4D,23,23,E,6
2018,LEXUS,GX 460,,,4WD 4D,,2018LEXUSGX 4604WD 4D,23,23,E,6
2018,LEXUS,GX 460,LUXURY,,4WD 4D,,2018LEXUSGX 460LUXURY4WD 4D,24,24,E,6
2018,LEXUS,GX 460,LUXURY,,4WD 4D,,2018LEXUSGX 460LUXURY4WD 4D,24,24,E,6
2018,LEXUS,GX 460,PREMIUM,,4WD 4D,,2018LEXUSGX 460PREMIUM4WD 4D,24,24,E,6
2018,LEXUS,GX 460,PREMIUM,,4WD 4D,,2018LEXUSGX 460PREMIUM4WD 4D,24,24,E,6
2018,LEXUS,LX 570,,,4WD 4D,,2018LEXUSLX 5704WD 4D,27,31,C,4
2018,LEXUS,NX 300,,,AWD 4D,,2018LEXUSNX 300AWD 4D,23,25,C,5
2018,LEXUS,NX 300,,,2WD 4D,,2018LEXUSNX 3002WD 4D,22,24,C,5
2018,LEXUS,NX 300H,,,2WD 4D,HYBRID,2018LEXUSNX 300H2WD 4DHYBRID,22,23,E,6
2018,LEXUS,NX 300H,,,4WD 4D,HYBRID,2018LEXUSNX 300H4WD 4DHYBRID,23,24,E,6
2018,LEXUS,NX 300H,F-SPORT,,2WD 4D,HYBRID,2018LEXUSNX 300HF-SPORT2WD 4DHYBRID,23,24,E,6
2018,LEXUS,NX 300H,F-SPORT,,4WD 4D,HYBRID,2018LEXUSNX 300HF-SPORT4WD 4DHYBRID,23,24,E,6
2018,LEXUS,RX 350,,,2WD 4D,,2018LEXUSRX 3502WD 4D,22,24,C,5
2018,LEXUS,RX 350,,,4WD 4D,,2018LEXUSRX 3504WD 4D,22,24,C,5
2018,LEXUS,RX 350,F SPORT,,2WD 4D,,2018LEXUSRX 350F SPORT2WD 4D,23,25,C,5
2018,LEXUS,RX 350,F SPORT,,4WD 4D,,2018LEXUSRX 350F SPORT4WD 4D,24,26,C,5
2018,LEXUS,RX 350L,,,2WD 5D,,2018LEXUSRX 350L2WD 5D,23,22,C,5
2018,LEXUS,RX 350L,,,2WD 5D,,2018LEXUSRX 350L2WD 5D,23,22,C,5
2018,LEXUS,RX 350L,,,4WD 5D,,2018LEXUSRX 350L4WD 5D,23,22,C,5
2018,LEXUS,RX 350L,,,4WD 5D,,2018LEXUSRX 350L4WD 5D,23,22,C,5
2018,LEXUS,RX 350L,LUXURY,,2WD 5D,,2018LEXUSRX 350LLUXURY2WD 5D,24,23,C,5
2018,LEXUS,RX 350L,LUXURY,,2WD 5D,,2018LEXUSRX 350LLUXURY2WD 5D,24,23,C,5
2018,LEXUS,RX 350L,LUXURY,,4WD 5D,,2018LEXUSRX 350LLUXURY4WD 5D,24,23,C,5
2018,LEXUS,RX 350L,LUXURY,,4WD 5D,,2018LEXUSRX 350LLUXURY4WD 5D,24,23,C,5
2018,LEXUS,RX 450 HYBRID,,,4WD 4D,HYBRID,2018LEXUSRX 450 HYBRID4WD 4DHYBRID,25,29,B,3
2018,LEXUS,RX 450 HYBRID,F-SPORT,,4WD 4D,HYBRID,2018LEXUSRX 450 HYBRIDF-SPORT4WD 4DHYBRID,26,31,B,3
2018,LEXUS,RX 450HL,,,4WD 5D,HYBRID,2018LEXUSRX 450HL4WD 5DHYBRID,24,28,B,4
2018,LEXUS,RX 450HL,,,4WD 5D,HYBRID,2018LEXUSRX 450HL4WD 5DHYBRID,24,28,B,4
2018,LEXUS,RX 450HL,LUXURY,,4WD 5D,HYBRID,2018LEXUSRX 450HLLUXURY4WD 5DHYBRID,24,28,B,4
2018,LEXUS,RX 450HL,LUXURY,,4WD 5D,HYBRID,2018LEXUSRX 450HLLUXURY4WD 5DHYBRID,24,28,B,4
2018,LINCOLN,CONTINENTAL,BLACK LABEL,,4D SED,,2018LINCOLNCONTINENTALBLACK LABEL4D SED,31,31,C,2
2018,LINCOLN,CONTINENTAL,BLACK LABEL AWD,,4D SED,,2018LINCOLNCONTINENTALBLACK LABEL AWD4D SED,31,33,C,2
2018,LINCOLN,CONTINENTAL,PREMIER,,4D SED,,2018LINCOLNCONTINENTALPREMIER4D SED,25,23,C,7
2018,LINCOLN,CONTINENTAL,PREMIERE AWD,,4D SED,,2018LINCOLNCONTINENTALPREMIERE AWD4D SED,25,25,C,8
2018,LINCOLN,CONTINENTAL,RESERVE,,4D SED,,2018LINCOLNCONTINENTALRESERVE4D SED,30,25,C,2
2018,LINCOLN,CONTINENTAL,RESERVE AWD,,4D SED,,2018LINCOLNCONTINENTALRESERVE AWD4D SED,30,25,C,3
2018,LINCOLN,CONTINENTAL,RESERVE AWD,,4D SED,GAS 3.0L,2018LINCOLNCONTINENTALRESERVE AWD4D SEDGAS 3.0L,32,27,C,2
2018,LINCOLN,CONTINENTAL,SELECT,,4D SED,,2018LINCOLNCONTINENTALSELECT4D SED,30,24,C,2
2018,LINCOLN,CONTINENTAL,SELECT,,4D SED,GAS 3.7L,2018LINCOLNCONTINENTALSELECT4D SEDGAS 3.7L,26,23,C,4
2018,LINCOLN,CONTINENTAL,SELECT AWD,,4D SED,,2018LINCOLNCONTINENTALSELECT AWD4D SED,30,25,C,4
2018,LINCOLN,CONTINENTAL,SELECT AWD,,4D SED,GAS 3.7L,2018LINCOLNCONTINENTALSELECT AWD4D SEDGAS 3.7L,26,24,C,4
2018,LINCOLN,MKZ,BLACK LABEL,,4D SED,GAS 3.0L,2018LINCOLNMKZBLACK LABEL4D SEDGAS 3.0L,26,24,C,1
2018,LINCOLN,MKZ,BLACK LABEL,,4D SED,,2018LINCOLNMKZBLACK LABEL4D SED,24,23,C,1
2018,LINCOLN,MKZ,BLACK LABEL AWD,,4D SED,GAS 3.0L,2018LINCOLNMKZBLACK LABEL AWD4D SEDGAS 3.0L,28,26,C,1
2018,LINCOLN,MKZ,BLACK LABEL AWD,,4D SED,,2018LINCOLNMKZBLACK LABEL AWD4D SED,26,24,C,1
2018,LINCOLN,MKZ,PREMIERE,,4D SED,,2018LINCOLNMKZPREMIERE4D SED,24,20,C,7
2018,LINCOLN,MKZ,PREMIERE AWD,,4D SED,,2018LINCOLNMKZPREMIERE AWD4D SED,26,21,C,7
2018,LINCOLN,MKZ,RESERVE,,4D SED,,2018LINCOLNMKZRESERVE4D SED,24,21,C,3
2018,LINCOLN,MKZ,RESERVE,,4D SED,GAS 3.0L,2018LINCOLNMKZRESERVE4D SEDGAS 3.0L,28,22,C,2
2018,LINCOLN,MKZ,RESERVE AWD,,4D SED,GAS 3.0L,2018LINCOLNMKZRESERVE AWD4D SEDGAS 3.0L,28,24,C,4
2018,LINCOLN,MKZ,RESERVE AWD,,4D SED,,2018LINCOLNMKZRESERVE AWD4D SED,26,22,C,3
2018,LINCOLN,MKZ,SELECT,,4D SED,,2018LINCOLNMKZSELECT4D SED,24,20,C,5
2018,LINCOLN,MKZ,SELECT AWD,,4D SED,,2018LINCOLNMKZSELECT AWD4D SED,26,22,C,6
2018,LINCOLN,MKZ HYBRID,BLACK LABEL,,4D SED,HYBRID,2018LINCOLNMKZ HYBRIDBLACK LABEL4D SEDHYBRID,25,24,C,4
2018,LINCOLN,MKZ HYBRID,PREMIERE,,4D SED,HYBRID,2018LINCOLNMKZ HYBRIDPREMIERE4D SEDHYBRID,26,20,C,8
2018,LINCOLN,MKZ HYBRID,RESERVE,,4D SED,HYBRID,2018LINCOLNMKZ HYBRIDRESERVE4D SEDHYBRID,26,22,C,4
2018,LINCOLN,MKZ HYBRID,SELECT,,4D SED,HYBRID,2018LINCOLNMKZ HYBRIDSELECT4D SEDHYBRID,26,21,C,6
2018,LINCOLN,MKT,PREMIERE,,2WD 4D,,2018LINCOLNMKTPREMIERE2WD 4D,23,21,B,7
2018,LINCOLN,MKT,RESERVE,,AWD 4D,,2018LINCOLNMKTRESERVEAWD 4D,25,25,B,3
2018,LINCOLN,MKC,BLACK LABEL,,2WD 4D,,2018LINCOLNMKCBLACK LABEL2WD 4D,21,17,B,1
2018,LINCOLN,MKC,BLACK LABEL AWD,,AWD 4D,4CYL GAS,2018LINCOLNMKCBLACK LABEL AWDAWD 4D4CYL GAS,20,20,B,1
2018,LINCOLN,MKC,BLACK LABEL AWD,,AWD 4D,,2018LINCOLNMKCBLACK LABEL AWDAWD 4D,21,18,B,3
2018,LINCOLN,MKC,PREMIER,,AWD 4D,,2018LINCOLNMKCPREMIERAWD 4D,20,17,B,5
2018,LINCOLN,MKC,PREMIER,,2WD 4D,,2018LINCOLNMKCPREMIER2WD 4D,20,15,B,5
2018,LINCOLN,MKC,RESERVE,,AWD 4D,,2018LINCOLNMKCRESERVEAWD 4D,20,17,B,3
2018,LINCOLN,MKC,RESERVE,,AWD 4D,4CYL GAS,2018LINCOLNMKCRESERVEAWD 4D4CYL GAS,21,18,B,2
2018,LINCOLN,MKC,RESERVE,,2WD 4D,,2018LINCOLNMKCRESERVE2WD 4D,20,16,B,2
2018,LINCOLN,MKC,SELECT,,AWD 4D,4CYL GAS,2018LINCOLNMKCSELECTAWD 4D4CYL GAS,20,17,B,3
2018,LINCOLN,MKC,SELECT,,AWD 4D,,2018LINCOLNMKCSELECTAWD 4D,20,17,B,4
2018,LINCOLN,MKC,SELECT,,2WD 4D,,2018LINCOLNMKCSELECT2WD 4D,20,16,B,3
2018,LINCOLN,MKX,BLACK LABEL,,AWD 4D,,2018LINCOLNMKXBLACK LABELAWD 4D,25,23,D,2
2018,LINCOLN,MKX,BLACK LABEL,,AWD 4D,6CYL GAS,2018LINCOLNMKXBLACK LABELAWD 4D6CYL GAS,23,23,D,2
2018,LINCOLN,MKX,BLACK LABEL,,2WD 4D,6CYL GAS,2018LINCOLNMKXBLACK LABEL2WD 4D6CYL GAS,23,21,D,2
2018,LINCOLN,MKX,BLACK LABEL,,2WD 4D,,2018LINCOLNMKXBLACK LABEL2WD 4D,24,22,D,1
2018,LINCOLN,MKX,PREMIERE,,AWD 4D,,2018LINCOLNMKXPREMIEREAWD 4D,23,21,D,7
2018,LINCOLN,MKX,PREMIERE,,AWD 4D,6CYL GAS,2018LINCOLNMKXPREMIEREAWD 4D6CYL GAS,22,21,D,7
2018,LINCOLN,MKX,PREMIERE,,2WD 4D,6CYL GAS,2018LINCOLNMKXPREMIERE2WD 4D6CYL GAS,22,18,D,6
2018,LINCOLN,MKX,PREMIERE,,2WD 4D,,2018LINCOLNMKXPREMIERE2WD 4D,22,17,D,6
2018,LINCOLN,MKX,RESERVE,,AWD 4D,6CYL GAS,2018LINCOLNMKXRESERVEAWD 4D6CYL GAS,23,23,D,4
2018,LINCOLN,MKX,RESERVE,,AWD 4D,,2018LINCOLNMKXRESERVEAWD 4D,24,23,D,2
2018,LINCOLN,MKX,RESERVE,,2WD 4D,6CYL GAS,2018LINCOLNMKXRESERVE2WD 4D6CYL GAS,23,20,D,3
2018,LINCOLN,MKX,RESERVE,,2WD 4D,,2018LINCOLNMKXRESERVE2WD 4D,23,22,D,2
2018,LINCOLN,MKX,SELECT,,AWD 4D,6CYL GAS,2018LINCOLNMKXSELECTAWD 4D6CYL GAS,23,21,D,5
2018,LINCOLN,MKX,SELECT,,AWD 4D,,2018LINCOLNMKXSELECTAWD 4D,23,21,D,5
2018,LINCOLN,MKX,SELECT,,2WD 4D,6CYL GAS,2018LINCOLNMKXSELECT2WD 4D6CYL GAS,22,17,D,4
2018,LINCOLN,MKX,SELECT,,2WD 4D,,2018LINCOLNMKXSELECT2WD 4D,23,17,D,3
2018,LINCOLN,NAVIGATOR,BLACK LABEL,,4WD 4D,,2018LINCOLNNAVIGATORBLACK LABEL4WD 4D,26,31,B,5
2018,LINCOLN,NAVIGATOR,PREMIERE,,2WD 4D,,2018LINCOLNNAVIGATORPREMIERE2WD 4D,25,26,B,6
2018,LINCOLN,NAVIGATOR,PREMIERE,,4WD 4D,,2018LINCOLNNAVIGATORPREMIERE4WD 4D,25,29,B,6
2018,LINCOLN,NAVIGATOR,RESERVE,,4WD 4D,,2018LINCOLNNAVIGATORRESERVE4WD 4D,26,31,B,5
2018,LINCOLN,NAVIGATOR,SELECT,,2WD 4D,,2018LINCOLNNAVIGATORSELECT2WD 4D,26,28,B,5
2018,LINCOLN,NAVIGATOR,SELECT,,4WD 4D,,2018LINCOLNNAVIGATORSELECT4WD 4D,26,31,B,6
2018,LINCOLN,NAVIGATOR L,BLACK LABEL,,4WD 4D,,2018LINCOLNNAVIGATOR LBLACK LABEL4WD 4D,28,30,B,6
2018,LINCOLN,NAVIGATOR L,RESERVE,,4WD 4D,,2018LINCOLNNAVIGATOR LRESERVE4WD 4D,26,30,B,6
2018,LINCOLN,NAVIGATOR L,SELECT,,2WD 4D,,2018LINCOLNNAVIGATOR LSELECT2WD 4D,28,28,B,5
2018,LINCOLN,NAVIGATOR L,SELECT,,4WD 4D,,2018LINCOLNNAVIGATOR LSELECT4WD 4D,27,30,B,6
2018,MASERATI,GHIBLI,,,4D SED,,2018MASERATIGHIBLI4D SED,37,39,C,5
2018,MASERATI,GHIBLI,,,4D SED,,2018MASERATIGHIBLI4D SED,37,39,C,5
2018,MASERATI,GHIBLI,,GRANLUSSO,4D SED,,2018MASERATIGHIBLIGRANLUSSO4D SED,39,41,C,5
2018,MASERATI,GHIBLI,,GRANLUSSO,4D SED,,2018MASERATIGHIBLIGRANLUSSO4D SED,39,41,C,5
2018,MASERATI,GHIBLI,,GRANSPORT,4D SED,,2018MASERATIGHIBLIGRANSPORT4D SED,39,41,C,5
2018,MASERATI,GHIBLI,,GRANSPORT,4D SED,,2018MASERATIGHIBLIGRANSPORT4D SED,39,41,C,5
2018,MASERATI,GHIBLI,S,,4D SED,,2018MASERATIGHIBLIS4D SED,39,41,C,5
2018,MASERATI,GHIBLI,S,,4D SED,,2018MASERATIGHIBLIS4D SED,39,41,C,5
2018,MASERATI,GHIBLI,S,GRANLUSSO,4D SED,,2018MASERATIGHIBLISGRANLUSSO4D SED,42,44,C,5
2018,MASERATI,GHIBLI,S,GRANLUSSO,4D SED,,2018MASERATIGHIBLISGRANLUSSO4D SED,42,44,C,5
2018,MASERATI,GHIBLI,S,GRANSPORT,4D SED,,2018MASERATIGHIBLISGRANSPORT4D SED,42,44,C,5
2018,MASERATI,GHIBLI,S,GRANSPORT,4D SED,,2018MASERATIGHIBLISGRANSPORT4D SED,42,44,C,5
2018,MASERATI,GHIBLI,S Q4,,4D SED,,2018MASERATIGHIBLIS Q44D SED,40,42,C,5
2018,MASERATI,GHIBLI,S Q4,,4D SED,,2018MASERATIGHIBLIS Q44D SED,40,42,C,5
2018,MASERATI,GHIBLI,S Q4,GRANLUSSO,4D SED,,2018MASERATIGHIBLIS Q4GRANLUSSO4D SED,42,44,C,5
2018,MASERATI,GHIBLI,S Q4,GRANLUSSO,4D SED,,2018MASERATIGHIBLIS Q4GRANLUSSO4D SED,42,44,C,5
2018,MASERATI,GHIBLI,S Q4,GRANSPORT,4D SED,,2018MASERATIGHIBLIS Q4GRANSPORT4D SED,42,44,C,5
2018,MASERATI,GHIBLI,S Q4,GRANSPORT,4D SED,,2018MASERATIGHIBLIS Q4GRANSPORT4D SED,42,44,C,5
2018,MASERATI,GRANTURISMO,4.7,,2D CV,,2018MASERATIGRANTURISMO4.72D CV,44,47,C,4
2018,MASERATI,GRANTURISMO,4.7 MC,,2D CPE,,2018MASERATIGRANTURISMO4.7 MC2D CPE,62,60,D,5
2018,MASERATI,GRANTURISMO,4.7 MC,,2D CV,,2018MASERATIGRANTURISMO4.7 MC2D CV,56,57,C,2
2018,MASERATI,GRANTURISMO,4.7 SPORT,,2D CPE,,2018MASERATIGRANTURISMO4.7 SPORT2D CPE,57,56,D,5
2018,MASERATI,GRANTURISMO,4.7 SPORT,,2D CV,,2018MASERATIGRANTURISMO4.7 SPORT2D CV,52,52,C,2
2018,MASERATI,GRANTURISMO,4.7" MC CENTENNIAL,,2D CPE,,2018MASERATIGRANTURISMO4.7" MC CENTENNIAL2D CPE,62,60,D,5
2018,MASERATI,GRANTURISMO,4.7" MC CENTENNIAL,,2D CV,,2018MASERATIGRANTURISMO4.7" MC CENTENNIAL2D CV,56,57,C,2
2018,MASERATI,QUATTROPORTE,3.0 S,,4D SED,,2018MASERATIQUATTROPORTE3.0 S4D SED,43,43,C,5
2018,MASERATI,QUATTROPORTE,3.0 S,,4D SED,,2018MASERATIQUATTROPORTE3.0 S4D SED,43,43,C,5
2018,MASERATI,QUATTROPORTE,3.0 S,,4D SED,,2018MASERATIQUATTROPORTE3.0 S4D SED,43,43,C,5
2018,MASERATI,QUATTROPORTE,3.0 S,GRANLUSSO,4D SED,,2018MASERATIQUATTROPORTE3.0 SGRANLUSSO4D SED,44,44,C,5
2018,MASERATI,QUATTROPORTE,3.0 S,GRANLUSSO,4D SED,,2018MASERATIQUATTROPORTE3.0 SGRANLUSSO4D SED,44,44,C,5
2018,MASERATI,QUATTROPORTE,3.0 S,GRANLUSSO,4D SED,,2018MASERATIQUATTROPORTE3.0 SGRANLUSSO4D SED,44,44,C,5
2018,MASERATI,QUATTROPORTE,3.0 S,GRANSPORT,4D SED,,2018MASERATIQUATTROPORTE3.0 SGRANSPORT4D SED,44,44,C,5
2018,MASERATI,QUATTROPORTE,3.0 S,GRANSPORT,4D SED,,2018MASERATIQUATTROPORTE3.0 SGRANSPORT4D SED,44,44,C,5
2018,MASERATI,QUATTROPORTE,3.0 S,GRANSPORT,4D SED,,2018MASERATIQUATTROPORTE3.0 SGRANSPORT4D SED,44,44,C,5
2018,MASERATI,QUATTROPORTE,3.0 SQ4,,4D SED,,2018MASERATIQUATTROPORTE3.0 SQ44D SED,44,44,C,5
2018,MASERATI,QUATTROPORTE,3.0 SQ4,,4D SED,,2018MASERATIQUATTROPORTE3.0 SQ44D SED,44,44,C,5
2018,MASERATI,QUATTROPORTE,3.0 SQ4,,4D SED,,2018MASERATIQUATTROPORTE3.0 SQ44D SED,44,44,C,5
2018,MASERATI,QUATTROPORTE,3.0 SQ4,GRANLUSSO,4D SED,,2018MASERATIQUATTROPORTE3.0 SQ4GRANLUSSO4D SED,45,45,C,5
2018,MASERATI,QUATTROPORTE,3.0 SQ4,GRANLUSSO,4D SED,,2018MASERATIQUATTROPORTE3.0 SQ4GRANLUSSO4D SED,45,45,C,5
2018,MASERATI,QUATTROPORTE,3.0 SQ4,GRANLUSSO,4D SED,,2018MASERATIQUATTROPORTE3.0 SQ4GRANLUSSO4D SED,45,45,C,5
2018,MASERATI,QUATTROPORTE,3.0 SQ4,GRANSPORT,4D SED,,2018MASERATIQUATTROPORTE3.0 SQ4GRANSPORT4D SED,45,45,C,5
